,0,1,2
"[7, 5, 11]",-0.6161935496175381,-0.7422984081897963,-0.45721044565476704
"[14, 9, 14]",-0.552093519200454,-0.503840442229186,-0.4999236026325352
"[17, 9, 20]",-0.5044308489897246,-0.4589412370688656,-0.7511613406749642
"[12, 4, 12]",-0.4992496810281858,-0.5066759706409081,-0.5854687490512804
"[11, 2, 10]",-0.5359625324240206,-0.5927369492767358,-0.45623182056625955
"[6, 1, 8]",-0.6642739868224592,-0.4508308395039959,-0.48226741085416924
"[17, 10, 18]",-0.5660939450903142,-0.4828613335999782,-0.6588142553977481
"[13, 6, 12]",-0.6633930400542545,-0.8672359206442048,-0.5352022353309608
"[11, 3, 7]",-0.6364923225020844,-0.5651468533664388,-0.44268986155327844
"[12, 6, 7]",-0.49861145027057996,-0.4570747891024073,-0.5391687004600424
"[15, 12, 13]",-0.4763937360838921,-0.4706131074307743,-0.3670236866113501
"[13, 11, 10]",-0.5491400471617899,-0.512419318113372,-0.4872645841001234
"[13, 9, 8]",-0.48159547554261367,-0.5307871094855946,-0.684200372339813
"[12, 8, 6]",-0.4238803637437391,-0.6578410176770713,-0.6007346347898317
"[7, 6, 5]",-0.4359580090050342,-0.6434887994001244,-0.6625176967289871
"[19, 9, 15]",-0.6134656491899055,-0.5053583963252266,-1.234921724273285
"[17, 10, 14]",-0.550582669996318,-0.49702165825330596,-0.5173684019123439
"[15, 8, 13]",-0.5975187627163623,-0.4999231853855118,-0.5454465075832493
"[11, 10, 18]",-0.7148630906336338,-0.5307018660642028,-0.5530132691122269
"[9, 8, 17]",-0.5783917900382367,-1.2169098259823468,-0.5362594755334302
"[8, 7, 15]",-0.4845337759463698,-0.5780283936253882,-0.563219748251344
"[6, 6, 12]",-0.5110608632168514,-0.5229021416375323,-0.5342034290804161
"[5, 2, 8]",-0.6206940529041605,-0.6415148236236423,-0.521463855385458
"[11, 5, 13]",-0.5238508686646379,-0.4990516144712004,-0.5442026824049464
"[11, 9, 12]",-0.5119707298013165,-0.5471893383243005,-0.5829913109414087
"[10, 8, 10]",-0.5868468053387348,-0.6346477817701838,-0.4996433266131293
"[5, 7, 9]",-0.7221759012219595,-0.5881126562564245,-0.6134821274710006
"[3, 5, 6]",-0.46177076650951376,-0.6010235798585781,-0.8856239828281702
"[18, 9, 17]",-0.620577022966003,-0.47826184684746853,-0.6012127254589825
"[17, 8, 12]",-0.5122799800692814,-0.6508093589577123,-0.8515666454629065
"[15, 9, 10]",-0.6764000548513459,-0.6069006102808501,-0.47803606864452997
"[11, 9, 10]",-0.5114466519311449,-0.5500562757664396,-0.6960249396518468
"[4, 7, 6]",-0.9036228226224933,-0.48182416218095375,-0.7308807863797097
"[3, 7, 3]",-0.7927566227772562,-0.5610152772082045,-0.7911208348916281
"[17, 7, 18]",-0.4913197492190067,-0.571710512646317,-0.5756185487883081
"[15, 5, 9]",-0.5367367617410561,-0.5318555550193933,-0.5083647159843041
"[15, 3, 7]",-0.5502921990516683,-0.34116962883555857,-0.4764349361693054
"[13, 3, 5]",-0.5559603098521064,-0.6114536394581012,-0.4772801248228655
"[11, 3, 3]",-0.4894786474864202,-0.5199392971762568,-0.7933716540514734
"[9, 1, 3]",-0.706066060424671,-0.7137604583039729,-0.5902604879377562
"[13, 8, 9]",-0.6120775736454054,-0.5497516803872524,-0.4687093317883028
"[16, 8, 16]",-0.6320029415605948,-0.5946548188156183,-0.47886478510519603
"[12, 6, 16]",-0.6169258587621087,-0.5877234089510026,-0.8565706668171057
"[8, 2, 13]",-0.7099311046190488,-0.480276962075133,-0.591077182526113
"[6, 1, 12]",-0.5518087117925479,-0.564155648315845,-0.40402340078372867
"[12, 5, 12]",-0.26338861229978583,-0.9433519708140634,-0.5875691187675499
"[3, 3, 7]",-0.4280569190499545,-0.6121288685811155,-0.7067810141788163
"[18, 10, 11]",-0.44556836786635773,-0.6572448122526042,-0.8433814197866166
"[12, 5, 7]",-0.5308232318176717,-0.6913124396877847,-0.5821105890173891
"[11, 4, 5]",-0.7247496559349522,-0.5035478541331653,-0.6550141320186094
"[15, 11, 15]",-0.2934470437213258,-0.4862713720420253,-0.45865568364763737
"[11, 9, 14]",-0.5274014523177605,-0.5095350515365215,-0.5271717733052284
"[9, 6, 13]",-0.5015051724407981,-0.5298568070520947,-0.7062685834650606
"[6, 5, 12]",-0.4729599838202053,-0.47051033995882247,-0.5182659459619434
"[4, 4, 11]",-0.8341789175629086,-0.5862926383645908,-0.5266353015851143
"[2, 4, 8]",-0.7512629424601324,-0.5884606007793777,-0.7032602209634254
"[19, 7, 17]",-0.5053505744204161,-0.6089859876690045,-0.49785994315733273
"[18, 12, 14]",-0.574126004185606,-0.4635126454095552,-0.5617990438740779
"[16, 10, 12]",-0.5435147931487121,-0.5874942477562473,-0.5112609482294901
"[15, 8, 11]",-0.5412298658084473,-0.6889159939072281,-0.4952815235774767
"[14, 8, 8]",-0.4966884940833524,-0.6953982016862776,-0.5234104343432361
"[11, 7, 6]",-0.5045872967304719,-0.46850869696808745,-0.9526113119296431
"[9, 5, 2]",-0.6526570231312057,-0.7489974388244613,-0.0016424488963601158
"[20, 8, 16]",-0.6082640884777668,-0.8565628591354404,-0.5510681747169489
"[10, 5, 6]",-0.594621131636463,-0.6459957490047945,-0.4464755558096759
"[6, 7, 11]",-0.8861251197337904,-0.593428256740946,-0.6449236620389498
"[5, 5, 10]",-0.56986380247582,-0.4262372089231072,-1.3329284851747398
"[5, 4, 4]",-0.7267728683897836,-0.5888004352298242,-1.2578812606133631
"[13, 6, 14]",-0.8786534945395482,-0.5104603497546092,-0.4953074640679079
"[1, 3, 11]",-0.30437970187795504,-0.2258545914679458,-0.10542017214489457
"[1, 1, 9]",-0.6243997319864754,-0.43681146107234436,-0.49490861094732763
"[11, 6, 7]",-0.5334194132038166,-0.7038075098650952,-0.5742601028141087
"[7, 2, 4]",-0.6259085056779349,-0.8218657655763223,-0.4989738757380229
"[9, 7, 12]",-0.5034756118177219,-0.5066415213747765,-0.5406494101409078
"[7, 3, 10]",-0.5651449765761658,-0.6496356957903355,-0.7136234224904758
"[10, 10, 9]",-0.523466624269026,-0.5742587248436132,-0.4988364212640791
"[12, 9, 12]",-0.565530570077823,-0.6355355753517249,-0.5396222409219235
"[3, 4, 8]",-0.5121003296888845,-0.6613353119195727,-0.5139251941045109
"[1, 3, 7]",-0.37542666924394436,-0.9029029038877648,-0.9427987021862809
"[14, 11, 14]",-0.6306956963731365,-0.5047578242919393,-0.5794127000392666
"[11, 9, 9]",-0.5717038576172714,-0.5591674150743209,-0.5456822382206448
"[11, 5, 10]",-0.6157746007577973,-0.6345480976350912,-0.47376704545334947
"[16, 10, 18]",-0.6131136283953105,-0.41599513613714634,-0.5271405488934089
"[17, 9, 18]",-0.6063313850501981,-0.7842296426094707,0.7333786394927353
"[9, 7, 6]",-0.5257358296293764,-0.6590385715697201,-0.28922369886279864
"[7, 6, 3]",-0.621302022348663,-0.8304322521620369,-1.2844221398195437
"[13, 10, 13]",-0.5338286124846479,-0.36603293494723693,-0.8739362174948473
"[9, 9, 9]",-0.6206657566666467,-0.714858536517058,-0.5111042447939504
"[5, 8, 8]",-0.5335176093850207,-0.5476688670309322,-0.4535039090241376
"[4, 5, 7]",-0.5162877151268329,-0.5751315871613966,-0.4832231598415996
"[9, 8, 13]",-0.5488937490013346,-0.5515315194944396,-0.6947576228342012
"[12, 8, 14]",-0.4738785142970132,-0.6144742615518498,-0.7377167261566744
"[11, 4, 7]",-0.6637491222940295,-0.36527042652532316,-0.769850635043178
"[9, 3, 5]",-0.3033967527733482,-0.6798774994887726,-0.6475053763107652
"[7, 2, 2]",-0.713088102419086,-0.42370402222715686,-0.8772870714551091
"[16, 6, 12]",-0.5203663293852095,-0.5482474107295703,-0.5325225853980877
"[7, 3, 2]",-0.9461199364976769,-0.8674175228110225,0.3163187846331498
"[15, 12, 19]",-0.39403283687105195,-0.6156906319650146,-0.7474166123093862
"[10, 10, 15]",-0.48360577818822953,-0.5310326015654369,-0.5419099512312535
"[5, 3, 10]",-0.6524344602880683,-0.8236446001335387,-0.5147822909392384
"[0, 3, 8]",-0.5490624409615585,0.279522979275437,-0.4764377463551267
"[5, 4, 8]",-0.6540441626984617,-0.7548798469847294,-0.5471995035159136
"[17, 12, 16]",-0.10836127040129528,-0.7522394492058901,-0.5447820238822982
"[16, 10, 11]",-0.6639898560341094,-0.6252494198461753,-0.5340623080651062
"[13, 7, 7]",-0.6441611509816821,-0.4968703756078956,-1.2949422564144473
"[19, 12, 15]",-0.6576340644616487,-0.5048802825137306,-0.5245411541044412
"[13, 4, 9]",-0.5956995710227198,-0.5196695198979895,-0.8189913075275961
"[16, 9, 20]",-0.8847028447065242,-0.510804378011393,-1.0871199295694816
"[12, 4, 13]",-0.6638259255048645,-0.6622657335196012,-0.4663561586670285
"[8, 2, 12]",-0.4672281001468509,-0.4866431976993445,-0.8566807546073826
"[13, 11, 15]",-0.5443308312265459,-0.3207325037017677,-0.5543680837889289
"[3, 5, 5]",-0.6976380003434508,-0.6721404651254285,-0.8918161035270471
"[14, 8, 10]",-0.5378202223353503,-0.659470615712731,-0.5309430489617617
"[12, 3, 8]",-0.5659882168278851,-0.6941706430153867,-1.2029217876269702
"[10, 3, 6]",-0.49463361182330945,-0.5749333449077282,-0.6382483474701541
"[13, 3, 9]",-0.6051420495030024,-0.40820776421059013,-0.5935037331874204
"[12, 2, 7]",-0.8173240625986243,-0.5099281122693883,-0.500430086223838
"[9, 1, 5]",-0.6064622412000416,-0.5734706818905936,-0.5993479580574699
"[8, 7, 10]",-0.5954428647911695,-0.48508013335841227,-0.5525196678367192
"[17, 9, 12]",-0.555190358771218,-0.5443113932595556,-0.5517809870364628
"[7, 7, 9]",-0.436701196139891,-0.6045279754713597,-0.5445586060645664
"[5, 4, 6]",-0.6135636320760027,-0.5268694218800191,-0.5611625231402004
"[14, 6, 8]",-0.6362318237440824,-0.3528308634468643,-0.51679846521372
"[12, 5, 6]",-0.8959380131729184,-0.4434337814839435,-0.8364570893774406
"[11, 5, 3]",-0.3904949416796812,-0.7271356607861768,-0.5492592696406142
"[10, 2, 2]",-0.5649663484881362,-0.6475492009438955,-0.6564777181141518
"[17, 6, 17]",-0.5919334131926731,-0.543706112194039,-0.46952832259151495
"[9, 6, 14]",-0.5715642639165806,-0.5871614305656976,-0.5405689568575927
"[14, 4, 13]",-0.4769512242753198,-0.523186865158092,-0.5667134277954784
"[14, 3, 10]",-0.5290083313985037,-0.518792169205659,-1.2177283686763019
"[12, 2, 8]",-0.49762505466534845,-0.5723492922858908,-0.6194704365432699
"[18, 12, 16]",-0.5120679621629955,-0.5483669062138988,-0.630567576309641
"[18, 11, 13]",-0.5254854451990616,-0.7423887069681856,-0.5036542687582967
"[17, 11, 19]",-0.6498183494732701,-0.4960349428899209,-0.8735764637403481
"[11, 9, 15]",-0.49391499346213497,-0.654502339002982,-1.3265594420375288
"[7, 2, 8]",-0.6191077728379661,-0.5787530113702375,-0.5581942944493947
"[14, 10, 13]",-0.577279272316553,-0.48209953986459964,-1.2070698012548962
"[8, 7, 9]",-0.5467387525974436,-0.5435860216704588,-0.7897701348346137
"[15, 5, 13]",-0.8861768143552969,-0.5946511926813998,-0.5068816495638063
"[13, 4, 11]",-0.5821977428478092,-0.4763594660232998,-0.8473444499892514
"[13, 12, 19]",-0.5016845818339047,-0.5898683564777949,-0.7054421386762639
"[9, 7, 11]",-0.5293384379582673,-0.4312821230842795,-0.6225389400829183
"[6, 5, 5]",-0.6962057961359527,-0.5190355321892518,-0.25153192150051173
"[2, 4, 9]",-0.35540981787079257,-0.6467299549115669,-0.5933234196261785
"[12, 8, 18]",-0.4800358143146969,-0.5155219386747729,-0.47105461349772426
"[10, 7, 13]",-0.5561432741044268,-0.5265990265558809,-0.5034223857072122
"[5, 2, 10]",-0.5511206263605749,-0.705577549153052,-0.7340244641440351
"[14, 12, 18]",-0.5222134970130532,-0.4258858958817075,-0.7418011605630743
"[11, 10, 9]",-0.36427915483644335,-1.2291988627572186,-0.5359129671959155
"[12, 9, 16]",-0.4814576956001171,-0.5355711832291425,-0.5425367796078371
"[7, 5, 12]",-0.4332034146203583,-0.5301843615328514,-0.5934738896273722
"[14, 11, 20]",-0.7552710703319676,-0.7044584914920633,-0.5014933793917333
"[12, 11, 17]",-0.5252785515250047,-0.49275092258224606,-0.6492563364997794
"[11, 5, 12]",-0.8807303362717493,-0.5708804449376619,-0.44485872576305074
"[10, 3, 5]",-0.7853244821833529,-0.7251957567590475,-0.5347268071242572
"[8, 3, 2]",-0.8450252455043072,-0.12551701011961391,-0.6424708819091325
"[19, 9, 18]",-0.5573824242696301,-0.44326007922845834,-0.5135334640795478
"[12, 8, 9]",-0.5225473219517146,-0.8821182635182021,-0.6087534227716052
"[16, 9, 12]",-0.5177198269147716,-0.5981256719272015,-0.49607625961693624
"[16, 8, 9]",-0.4476400609439231,-0.7959219486881419,-0.5169598854863273
"[11, 6, 5]",-0.43908384873905876,-0.6082349114100889,-0.6111875642811343
"[6, 4, 3]",-0.6089720992066229,-0.5362556953111928,-0.5226047987817075
"[11, 5, 14]",-0.5566399898666599,-0.4962863627829336,-0.5396007039849233
"[10, 4, 12]",-0.6239625029173681,-0.5078598382137414,-0.6395329166265601
"[13, 9, 11]",-0.5968876792878072,-0.5536123387040857,-0.5917476323289729
"[8, 7, 7]",-0.5316564548221457,-0.5800780270758159,-0.5500484122952913
"[14, 8, 13]",-0.5923098428421798,-0.5509752572682268,-0.5034857000077917
"[9, 7, 5]",-0.554470358858012,-0.8876207390482032,-0.7385836967724257
"[7, 7, 2]",-0.4854693821974596,-0.6800678333200196,-0.674408378734727
"[6, 6, 0]",-0.5117576018426778,-0.6800279062059771,-0.3021777341331534
"[10, 7, 14]",-0.5957516891158796,-0.613673298552661,-0.45015640322930145
"[9, 4, 14]",-0.5870681218469944,-0.5798397993697136,-0.512163912597728
"[13, 6, 10]",-0.4810786623796739,-0.6177878581936498,-0.6062890769808232
"[11, 3, 9]",-0.12531392987972817,-0.5886125225265955,-0.6259666924091674
"[7, 7, 11]",-0.5343157808818182,-0.5507736588412732,-0.5896273011076336
"[11, 6, 8]",-0.6241482141643839,-0.5992681978227526,-0.49832228831219594
"[7, 1, 3]",-0.6904385060639275,-0.566443463046973,-1.247020864952363
"[8, 3, 8]",-0.46726942561963597,-0.6284254320088833,-0.6485208886228784
"[6, 0, 6]",-0.6098290458548594,-0.5673823395488612,-0.3261551083751294
"[16, 11, 14]",-0.4881312245386499,-0.7421720970830983,-0.7513363855309392
"[14, 9, 9]",-0.5011332590031482,-0.48377791011111676,-0.5055635307615507
"[8, 8, 5]",-0.5139547562734377,-0.4464175985586758,-0.5910545852431259
"[4, 8, 5]",-0.5629314925566598,-0.5372089852894686,-0.616544262140627
"[13, 8, 16]",-0.48938472457858423,-0.5486943846801317,-0.5578846345215138
"[3, 1, 7]",-0.7955921629901979,-0.5358001177429534,-0.6889774161953806
"[15, 10, 13]",-0.5322826965337901,-0.5612334078042667,-0.7968965968716716
"[16, 9, 15]",-0.5113959023543948,-0.48083909497707333,-0.5252064959312441
"[6, 4, 8]",-0.7192158488076743,-0.6543589451272015,-0.3358131086713641
"[12, 8, 10]",-0.4858777936518682,-0.5738118261945412,-0.6493772297077081
"[11, 8, 6]",-0.6054404736017045,-0.567792922379674,-0.5305257455741831
"[10, 6, 4]",-0.6552925325245791,-0.5752509184947305,-0.5620493030628031
"[8, 3, 3]",-0.5145391365623684,-0.7389065791352456,-0.6326069238517242
"[11, 12, 16]",-0.4673237806756968,-0.577155529172904,-0.3607930197022161
"[10, 9, 15]",-0.4917440939887472,-0.6971049127119799,-0.6821598175117796
"[10, 3, 11]",-0.5368482018554379,-0.5434703144452807,-0.5420068413190481
"[18, 12, 13]",-0.4999155824332346,-0.4943461822460254,-0.5547266717800254
"[17, 9, 13]",-0.515934183529956,-0.4870534533378815,-0.4954272734810635
"[18, 7, 19]",-0.7042607092095727,-0.4632011810241431,-0.643556378451626
"[15, 5, 18]",-0.4756729019841005,-0.4936366506720874,-0.46655285541191427
"[8, 2, 8]",-0.5529309686803501,-0.6992152567339343,-0.5073989678058564
"[18, 8, 13]",-0.5223177788245486,-0.4839122822097309,-0.5258655995710548
"[3, 4, 5]",-0.8402177255849022,-0.32684759966453375,-0.7386235886450336
"[18, 6, 15]",-0.5172160870836819,-0.4579070791135976,-0.5277826838608963
"[13, 4, 14]",-0.5230402610722016,-0.8884624748948927,-0.5672561040700681
"[14, 12, 15]",-0.5372741820765163,-0.6395871578066535,-0.48463014084164613
"[13, 11, 13]",-0.5021863520734688,-0.6317438876171295,-0.5466124718909481
"[11, 7, 7]",-0.39530598778767123,-0.8330471386089243,-0.6374376120421572
"[9, 3, 3]",-0.683427111401366,-0.9118355639392182,-0.7574790162029532
"[8, 2, 1]",-0.622078879751877,-0.5368858939328718,-0.7526634795230785
"[9, 6, 6]",-0.53764648769683,-0.5006998445223165,-1.19123252862184
"[19, 11, 14]",-0.5581078462515556,-0.8077255628957308,-0.48140155680628627
"[15, 6, 14]",-0.45080495329667436,-0.5421638958414882,-0.5723312895845297
"[20, 9, 18]",-0.6066930601919884,-0.5770649716102505,-0.5536189771724205
"[16, 7, 17]",-0.5021301937626135,-0.535210410596086,-0.617328116422382
"[8, 2, 4]",-0.6630986037513712,-0.6420520358349808,-0.4223064752939415
"[8, 6, 5]",-0.48319173900928125,-0.5386370775833236,-0.5002328819479254
"[7, 4, 13]",-0.5240657474722618,-0.8622062003484514,-0.6247186259954074
"[13, 9, 17]",-0.6739955204483628,-0.5280231829553962,-0.6994838781551336
"[13, 8, 14]",-0.676619107811379,-0.538073376720207,-0.636691657788448
"[5, 6, 6]",-0.5973034399668944,-0.5762745027279212,-0.457189691354128
"[18, 8, 15]",-0.5283419686048496,-0.6407863299474408,-0.49273560566833363
"[10, 6, 5]",-0.4191864700278556,-0.6957759354178564,-0.6230379512150136
"[7, 6, 4]",-0.5240349477585463,-0.6517652470188252,-0.6872166107157924
"[8, 7, 14]",-0.45921138515250404,-0.5881972083925948,-0.5496373313100251
"[18, 8, 9]",-0.44718233107064853,-0.4779014311531978,-0.5021887252927866
"[17, 6, 8]",-0.4960246847581511,-0.5393839835625458,-0.8342642048425932
"[16, 4, 6]",-0.03594934163416211,-0.3208020116160247,-0.2148236141366361
"[11, 2, 6]",-0.5460155682214797,-1.0407717617331682,-0.46657925221265256
"[9, 1, 4]",-0.5289214924849199,-0.43443018735399785,-0.7142131382220449
"[19, 11, 16]",-0.59571780978054,-0.5592175579569509,-0.49300335975800863
"[12, 3, 11]",-0.5554452026940724,-0.6960985562236499,-0.4590208676483646
"[8, 7, 13]",-0.719543989260526,-0.3589271262232205,-0.5518493703432297
"[17, 7, 11]",-0.5791501819549281,-0.5119016936544313,-0.550214340827696
"[11, 8, 16]",-0.8675204362377835,-0.5066386097623753,-0.6000180691345456
"[7, 6, 15]",-0.45041365036677716,-0.5355094768025025,-0.6049748147363514
"[5, 6, 12]",-0.6752847451426593,-0.5764692094532975,-0.5196064846845503
"[2, 6, 11]",-0.3497218568125767,-0.4799688604008832,-0.41928069006917246
"[2, 5, 8]",-0.5145750052255507,-0.7060867378201618,-0.7649892575942241
"[8, 6, 13]",-0.7075066911740238,-1.2236491630281656,-0.47233313065545257
"[9, 5, 15]",-0.5476332456698102,-0.5356333074385982,-0.4925769540794901
"[11, 10, 13]",-0.7027252977494742,-0.5710519996498107,-0.509473918591495
"[10, 4, 15]",-0.5748152049665669,-0.4746257270195271,-0.5041629460390232
"[13, 12, 15]",-0.42539347262540766,-0.5562394598379226,-0.5841689524117838
"[10, 11, 15]",-0.5083447045846207,-0.5124107606078814,-0.48402756525563734
"[10, 10, 12]",-0.4628776614023606,-0.6057248594257914,-0.8519323708491442
"[7, 8, 11]",-0.5122068082467988,-0.5842072922161919,-0.5522724755893672
"[9, 10, 11]",-0.46739785932478395,-0.5228221375352629,-0.8277243468226289
"[8, 9, 9]",-0.5089513804533491,-0.5564678966395387,-0.7019416979193279
"[6, 8, 8]",-0.6027158053975608,-0.46595534848206166,-0.51101924911541
"[6, 8, 7]",-0.49723851700758354,-0.6129498563445825,-0.8564189462650262
"[3, 6, 6]",-0.7366430117579925,-0.46690453529814113,-0.5156680082079665
"[10, 9, 10]",-0.5421672246788136,-0.5240478836361014,-0.4844946867142806
"[6, 6, 6]",-0.7305262155592077,-0.8884583404642978,-0.6308492348247763
"[13, 11, 18]",-0.5410586534070678,-0.501376705296895,-0.7531540039442626
"[11, 10, 17]",-0.47690739075176086,-0.524248752271411,-0.535170167697107
"[6, 1, 6]",-0.3543982402281552,-0.5828381273556441,-0.6411523553800946
"[19, 8, 19]",-0.7049927572978685,-0.730199533895314,-0.3124596228634416
"[19, 12, 12]",-0.4905152824308056,-0.4536507058101271,-0.4728421344434681
"[17, 11, 11]",-0.6710348858080415,-0.4531392303596533,-0.5706580072846108
"[16, 8, 8]",-0.48745786832727606,-0.5417120046976938,-0.4651245321262033
"[12, 4, 5]",-0.6530626395116201,-0.4696638709241606,-0.5464624052272045
"[7, 4, 3]",-0.5399039884068353,-0.722998604057496,-0.4682865104995837
"[11, 6, 17]",-0.3889776087969631,-0.5552092189083353,-0.6051967344110412
"[9, 5, 16]",-0.534496487480208,-0.5368004554930852,-0.514638535562167
"[4, 3, 11]",-0.566194584638719,-0.5016964274756625,-0.6781817478331742
"[12, 10, 10]",-0.5813958277086309,-0.4688379129621945,-0.5790642831744153
"[17, 7, 17]",-0.5283962942347199,-0.5391718369303539,-0.5625409766995482
"[16, 5, 16]",-0.4812276202605309,-0.5170892980757569,-0.5694514013788525
"[7, 2, 9]",-0.49721568017197215,-0.5147424865728216,-0.5456265232606579
"[11, 4, 12]",-0.6460891086136753,-0.34720875669247386,-0.6192814766357841
"[14, 11, 19]",-0.49673312776073075,-0.7393933861534518,-0.5591903328369388
"[4, 4, 7]",-0.3087339025476082,-0.6318897694370349,-0.6485740937636517
"[18, 10, 12]",-0.45726156184145283,-0.5087896112600476,-0.5197456272593506
"[15, 10, 10]",-0.558767186906124,-0.6772938877409416,-0.4993014370741269
"[10, 9, 16]",-0.5383638649094626,-0.46431103887868225,-0.5250478359977295
"[7, 8, 12]",-0.5639448821520834,-0.48043437398134786,-0.5241747015708729
"[6, 7, 10]",-0.5538786091342983,-0.7336482705078369,-1.2061981953052348
"[4, 5, 5]",-0.725754911713583,-0.4497590798685479,-0.7012592401701929
"[5, 4, 11]",-0.41068290676411157,-0.6609535313006862,-0.5439235190477474
"[2, 3, 9]",-0.5507977328899187,-0.6186339619768999,-0.6319453211899428
"[18, 9, 9]",-0.45196273690932953,-0.4814253267172369,-0.43779868625648377
"[5, 7, 12]",-0.5341406678469871,-0.4267108430233329,-0.7564404454462852
"[3, 6, 11]",-0.528044155113705,-0.4588835303997487,-0.6906326521553637
"[16, 12, 14]",-0.48990137525342714,-0.5100628709393695,-0.488683979610388
"[14, 9, 10]",-0.5587000591013727,-0.4968862789713536,-0.5296683447918618
"[16, 11, 12]",-0.46952201395147386,-0.49438023686247956,-0.5089061514409379
"[11, 10, 8]",-0.6932899190503825,-1.2303841671965685,-0.28914129487816675
"[9, 8, 6]",-0.5747786258188607,-0.5535078366373294,-0.8179139811025122
"[3, 6, 4]",-0.6637546713590883,-1.0501699293497824,-0.5372197400952181
"[18, 8, 19]",-0.5627966912374833,-0.47144827318749005,-0.5334010449715629
"[16, 12, 20]",-0.7379469988876632,-0.6114472974573091,-0.5136251590607079
"[13, 10, 19]",-0.45819959172034697,-0.525697898257676,-0.5499283848207975
"[6, 2, 10]",-0.49282700490356235,-0.5784975816359665,-0.6663947160944849
"[2, 2, 7]",-0.5125730724237196,-0.8187143216595661,-0.7515291947441681
"[9, 8, 11]",-0.5576480910939545,-0.5764184589917751,-0.4497347087001118
"[15, 12, 14]",-0.5270716633661766,-0.49481463008609883,-0.53590744595503
"[12, 10, 8]",-0.5019711100785486,-0.484728414350032,-1.2173228553078996
"[12, 9, 5]",-0.5028316313878254,-0.5090718243990353,-0.5366376904536684
"[10, 7, 2]",-0.44443041831342567,-0.4213470227415731,-1.2023679251624046
"[7, 6, 7]",-0.5112986622862001,-0.41237140398928696,-0.48611744454165307
"[15, 9, 19]",-0.7481014472208776,-0.6899794818825911,-0.5925018141341118
"[5, 4, 12]",-0.5947890491196204,-0.5207266749219892,-0.6293497990860899
"[7, 7, 10]",-0.5838860222710847,-0.45293874815263135,-0.5067217051451932
"[16, 8, 10]",-0.45831508742256155,-0.5023320351119229,-0.5137945801593099
"[14, 7, 9]",-0.7007440320866045,-0.5444906777427337,-0.4941254712305799
"[11, 10, 11]",-0.51478444681344,-1.2426769871248444,-0.5764045674090331
"[17, 10, 13]",-0.5261566828399094,-0.5343406209891461,-0.5077007329518077
"[6, 5, 2]",-0.42063127993626415,-0.7358117808259459,-0.6708909149802288
"[13, 9, 9]",-0.49832054947105714,-0.49788089777131905,-0.4707886563393929
"[16, 7, 7]",-0.4998780913711915,-0.44305643052425114,-0.5171132984277148
"[14, 6, 6]",-0.37442399580026936,-1.2409884082039524,-0.8887474096517056
"[8, 1, 4]",-0.7385223170566164,-0.7485603031606811,-0.47072756502510654
"[16, 6, 14]",-0.554470091754818,-0.5386642613660656,-0.4690021567516241
"[12, 12, 20]",-0.3446538231199515,-0.2573991568554904,-0.29714738245244077
"[11, 9, 19]",-0.26873473636891954,-0.5326956614793475,-0.536743080731648
"[5, 0, 7]",-0.36236257876785505,-0.37505246784525764,-0.6468472993397026
"[19, 5, 15]",-0.4763237503114829,-0.4685143500401741,-0.44708221415825034
"[17, 5, 12]",-0.6011403863030957,-0.4719082821501056,-0.5567855315683268
"[13, 3, 7]",-0.5734894589220108,-0.47189461575176594,-0.7296839174464238
"[19, 11, 13]",-0.4682156477706667,-0.5667553031947088,-0.7363651703190577
"[10, 8, 9]",-0.6660744761450418,-0.44182473275585943,-0.7387087984782249
"[3, 6, 5]",-0.3630106993264889,-0.582890816467476,-0.61408005527865
"[9, 7, 10]",-0.5158606147592677,-0.5213252355881743,-0.5368927336664747
"[3, 5, 9]",-0.5738935227832177,-0.6151638085442774,-0.653978553299993
"[0, 4, 7]",-0.560983873314414,-0.48394106445609375,-0.7863443632820157
"[7, 7, 6]",-0.45242045607491105,-0.5730683116491879,-0.6134810990355551
"[13, 5, 14]",-0.6153522876439124,-0.5938552028069137,-0.48972525427301217
"[13, 11, 12]",-0.5040195925391828,-0.6789684950699295,-0.5080304736311145
"[4, 6, 3]",-0.5634084410996363,-0.38388527100549097,-0.6378244120255302
"[3, 5, 7]",-0.42778326345246087,-0.5829340200261943,-0.46558451591877303
"[10, 7, 18]",-0.46820069921754515,-0.48158434768046976,-0.49843597523371397
"[6, 5, 15]",-0.45205474093082665,-0.241652628813379,-0.7045671883590143
"[6, 2, 13]",-0.4953158239813913,-0.4513441422323473,-0.46374411239572483
"[4, 2, 11]",-0.39676896746536117,-0.3643580539033688,-0.5188663719351863
"[4, 1, 8]",-0.6851635469590016,-0.6168843156634947,-0.41921645058457546
"[12, 9, 19]",-0.4700132975012159,-1.1995363396578935,-0.48516455233011047
"[10, 6, 14]",-0.6761123065209524,-0.4666790014277694,-0.5321409644864857
"[9, 8, 7]",-0.4205676406705924,-0.5689742774188882,-0.5035196125329574
"[2, 4, 6]",-0.5090369066275234,-0.7788563184645494,-0.7622616861109689
"[13, 6, 8]",-0.548243072880704,-0.5485911155590156,-0.641305343770921
"[15, 11, 11]",-0.4819162139289236,-0.31536433702096056,-0.4638823346331109
"[7, 7, 3]",-0.1474307437594961,-0.5923539444707118,-0.6548143263205566
"[10, 5, 15]",-0.5159215478757712,-0.7113010226926579,-0.6625157355304658
