"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 1, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 12, 12, 13, 13]",0.0,-0.05
"[1, 1, 2, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 9, 9, 10, 11, 11, 12, 12, 12, 12, 13]",0.0,0.05
"[1, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 10, 11, 11, 12, 12, 12]",0.0,-0.05
"[1, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 8, 10, 11, 12, 12, 12]",0.05,0.0
"[1, 4, 5, 5, 5, 6, 6, 6, 7, 8, 8, 10, 11]",-0.045129875,0.0
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 12, 12, 12, 12, 13, 13]",0.0,-0.05
"[1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 9, 10, 10, 11, 11, 12, 12, 12, 12, 13]",0.05,0.0
"[1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 6, 6, 7, 8, 8, 9, 10, 10, 11, 12, 12, 12, 12]",0.0,0.0
terminal,0.0,0.0
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 10, 10, 11, 11, 11, 12, 12, 13, 13, 13, 13]",0.0,-0.05
"[1, 1, 1, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 7, 7, 7, 8, 8, 8, 10, 10, 11, 11, 11, 12, 13, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 3, 4, 4, 4, 5, 5, 5, 6, 7, 7, 7, 8, 8, 10, 11, 11, 11, 12, 13, 13, 13]",0.0,-0.05
"[1, 1, 1, 2, 3, 4, 4, 4, 5, 5, 7, 7, 7, 8, 10, 11, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 1, 3, 4, 4, 4, 5, 5, 7, 7, 8, 12, 13, 13]",-0.05,0.0
"[1, 3, 4, 4, 5, 7, 7, 12, 13, 13]",0.0,0.0592654128125
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13, 13]",0.0,-0.05
"[1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 6, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 2, 2, 3, 3, 3, 4, 4, 4, 6, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 2, 2, 3, 3, 3, 4, 4, 4, 7, 8, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11, 12, 13, 13, 13, 13]",0.0,0.0
"[2, 2, 3, 3, 3, 4, 4, 7, 8, 8, 8, 9, 10, 10, 10, 11, 11, 12, 13, 13, 13, 13]",0.05,0.0
"[2, 2, 3, 3, 4, 4, 8, 8, 8, 9, 10, 10, 10, 13, 13, 13, 13]",0.0,0.0
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 13, 13, 13]",-0.05,0.0
"[1, 1, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 8, 9, 9, 10, 10, 11, 11, 11, 12, 13, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13]",-0.05,0.0
"[1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 12, 12, 12, 12, 13]",-0.05,0.0
"[1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 12, 12, 13]",0.0,0.0
"[1, 1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 7, 8, 8, 9, 9, 9, 10, 10, 11, 11, 11, 13]",0.05,0.0
"[1, 2, 3, 3, 3, 4, 4, 5, 6, 6, 8, 8, 9, 9, 10, 10, 11, 11, 11, 13]",0.05,0.0
"[1, 2, 3, 3, 4, 4, 6, 8, 9, 9, 10, 10, 11, 11, 13]",0.0,-0.039677197939882815
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12, 12, 12, 13, 13]",0.0,0.0
"[1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12, 12, 12, 13, 13]",0.05,0.0
"[1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 7, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13]",-0.05,0.0
"[1, 2, 2, 3, 3, 3, 4, 4, 5, 6, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 13, 13]",0.0,0.05
"[2, 2, 3, 3, 4, 4, 5, 6, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 11, 12, 12, 13, 13]",-0.05,0.0
"[2, 2, 4, 5, 6, 6, 7, 7, 7, 9, 9, 10, 12, 12, 13, 13]",0.0,0.05
"[2, 4, 5, 6, 7, 7, 7, 9, 10, 12, 13]",0.0,-0.039677197939882815
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 9, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 13]",0.0,0.0
"[1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 8, 9, 9, 9, 9, 10, 10, 11, 12, 12, 13, 13]",0.05,0.0
"[1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 6, 6, 6, 7, 7, 8, 9, 9, 10, 10, 11, 12, 13]",0.05,0.0
"[1, 1, 2, 3, 3, 4, 4, 6, 6, 7, 7, 8, 9, 10, 10, 11, 12]",0.0,0.05
"[1, 2, 3, 6, 6, 7, 7, 8, 9, 10, 10, 11]",0.0,0.06230416195711133
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 12, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 12, 12, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 6, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 6, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13]",0.0,-0.05
"[1, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 8, 9, 10, 10, 11, 11, 12, 13, 13]",0.0,0.0
"[1, 3, 4, 4, 5, 6, 6, 8, 9, 10, 10, 11, 13, 13]",0.0,0.05
"[1, 3, 4, 4, 5, 6, 6, 8, 9, 13]",0.06418645385925577,0.0
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 7, 7, 7, 8, 9, 9, 9, 10, 10, 11, 11, 12, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 2, 3, 3, 4, 4, 5, 5, 6, 7, 7, 9, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 2, 3, 3, 4, 4, 5, 6, 7, 9, 9, 9, 10, 10, 11, 11, 12, 12, 13]",-0.05,0.0
"[1, 1, 3, 3, 4, 4, 5, 6, 7, 9, 10, 10, 11, 11, 12, 12]",0.0,0.05
"[1, 1, 3, 4, 4, 5, 10, 10, 11, 11, 12]",0.0,-0.03402536883370703
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 12, 12, 12, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 11, 11, 12, 12, 12, 12, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 6, 6, 6, 7, 7, 7, 8, 9, 9, 10, 10, 11, 11, 12, 12, 12, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 6, 6, 7, 7, 8, 9, 10, 10, 11, 11, 12, 12, 13, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 9, 9, 9, 9, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13]",0.0,-0.05
"[1, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 13, 13]",-0.05,0.0
"[1, 1, 2, 2, 3, 4, 5, 5, 6, 7, 7, 9, 9, 9, 10, 11, 11, 12, 12, 13, 13, 13, 13]",0.0,-0.05
"[1, 1, 2, 3, 4, 5, 6, 7, 9, 9, 10, 11, 12, 12, 13, 13, 13]",0.0,-0.05
"[2, 4, 5, 6, 7, 9, 9, 11, 12, 13, 13]",0.0,-0.035458020372420594
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13]",0.0,-0.05
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 12, 12, 13, 13]",0.0,0.0
"[1, 1, 1, 2, 2, 2, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 10, 11, 12, 12, 13, 13]",0.0,0.05
"[1, 1, 1, 2, 2, 2, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 12, 13]",0.05,0.0
"[1, 1, 1, 2, 2, 2, 4, 4, 5, 5, 6, 8, 8, 8, 9, 10, 10, 12]",0.05,0.0
"[1, 1, 1, 2, 4, 4, 5, 6, 8, 8, 8, 9, 12]",0.0,-0.03868261935379957
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13]",0.0,0.0
"[1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 9, 10, 10, 10, 11, 11, 11, 12, 12, 13, 13, 13]",0.0,0.0
"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 9, 10, 10, 11, 11, 11, 12, 12, 13, 13]",-0.05,0.0
"[1, 2, 2, 3, 4, 5, 5, 6, 6, 7, 7, 9, 10, 10, 11, 11, 12, 12, 13]",0.0,-0.05
"[1, 2, 4, 5, 5, 6, 7, 7, 9, 10, 10, 12, 13]",0.0,0.06324901161389042
"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13, 13]",0.0,0.05
"[1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13]",0.05,0.0
"[1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13]",0.05,0.0
"[1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13]",0.05,0.0
"[1, 2, 3, 3, 5, 5, 6, 6, 7, 8, 8, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13]",0.0,0.0
"[3, 3, 5, 6, 6, 8, 8, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13]",0.0,-0.05
"[3, 3, 5, 6, 6, 8, 8, 9, 10, 10, 11, 11, 12, 12, 13]",0.0,0.05
"[3, 3, 5, 6, 8, 8, 9, 10, 11, 13]",0.0,0.0650840610331959
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 12, 13, 13, 13, 13]",0.0,-0.05
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 9, 10, 10, 10, 11, 11, 11, 11, 12, 13, 13, 13, 13]",0.0,0.0
"[1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 7, 8, 8, 8, 9, 10, 10, 10, 11, 11, 11, 11, 12, 13, 13, 13]",-0.05,0.0
"[1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 8, 9, 10, 10, 11, 11, 11, 11, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 9, 10, 10, 11, 11, 11, 11, 13, 13]",0.0,-0.05
"[1, 2, 2, 3, 3, 4, 4, 4, 5, 6, 6, 7, 7, 8, 10, 11, 11, 11, 13, 13]",0.0,-0.05
"[1, 2, 2, 3, 3, 4, 4, 5, 6, 6, 7, 7, 8, 10, 11]",0.0,0.0668273579815361
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13, 13]",0.0,-0.05
"[1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 12, 12, 13, 13, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 11, 12, 12, 13, 13, 13]",0.0,0.0
"[1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 7, 7, 8, 8, 9, 9, 9, 10, 10, 11, 12, 12, 13]",0.0,0.05
"[1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 9, 9, 10, 10, 12, 12, 13]",0.05,0.0
"[1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 6, 6, 7, 8, 9, 9, 9, 12, 13]",0.0,0.0
"[1, 1, 1, 2, 4, 6, 6, 7, 9, 9, 12, 13]",0.0659859900824593,0.0
"[1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 12, 13, 13, 13, 13]",0.05,0.0
"[1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 11, 11, 11, 11, 12, 12, 12, 13, 13, 13]",0.0,-0.05
