,0,1,2
"[8, 4, 8]",-0.4058014654270953,-0.32854302132697194,-0.5546541068904065
"[5, 3, 3]",-0.6116423171490373,-0.6706666125298535,-0.8479368076988995
"[20, 11, 17]",-0.30783220030352415,-0.5580143625876859,0.04747944641153784
"[19, 10, 15]",-0.24175039019985384,-0.24909148065328748,-0.4479890332871486
"[18, 9, 13]",-0.09131632377428342,-0.16573141828027083,-0.49753659878500917
"[15, 8, 11]",-0.18914205347411245,-0.6767978260819931,-0.4884564535045687
"[13, 7, 9]",-0.324039351319527,-0.35838730987643763,-0.28278477277716424
"[11, 7, 6]",-0.2803349310562627,-0.18508607719000658,-0.26091173290159786
"[3, 6, 6]",-0.34742741795239807,0.042608558949407904,-0.42160556074252825
"[19, 11, 18]",-0.18880054957788805,-0.4559298898128142,-0.3301934744603062
"[16, 9, 14]",-0.6964359863060641,-0.283194029573591,-0.40688279766389246
"[15, 6, 13]",-0.286927477310356,-0.24915997161014336,-0.24477922914910166
"[14, 5, 11]",-0.281282993922889,-0.16042900665001047,-0.2745243853806127
"[13, 5, 8]",-0.3480448196046002,-0.3911017446434035,-0.15097501240742978
"[11, 4, 6]",-0.35226608191821124,-0.48649193971789495,-0.4806757903048624
"[10, 3, 4]",-0.0837419458112253,-0.4281501271887992,-0.23270414444060916
"[8, 2, 3]",-0.6152652583383427,-0.20305076866603622,-0.7166994956992524
"[19, 11, 17]",-0.21270416986547214,-0.15860357881682224,-0.5684946358951641
"[16, 9, 16]",-0.24856532772477274,-0.6308202719480763,-0.3008836201138634
"[13, 8, 14]",-0.3508589165562732,-0.2624167896038555,-0.3118087563147542
"[11, 7, 12]",-0.28340380060145,-0.29760045161883353,-0.292706586006696
"[8, 4, 9]",-0.6910136739564599,-0.4562593257001197,-0.35835533480796106
"[8, 4, 5]",-0.43384320153378575,-0.7573679185055461,-0.5696557963053076
"[5, 3, 4]",-0.5962981012702555,-1.1262771624919519,-0.15816322122542556
"[15, 11, 19]",-0.593158852849472,-0.20006357439544584,-0.27863430055667077
"[14, 9, 17]",-0.6244874825166015,-0.42975319163416076,-0.40889510600571
"[13, 7, 15]",-0.2802012664660292,-0.2981218274712816,-0.2959597681245849
"[11, 5, 10]",-0.33298681758418225,-0.26577635761364776,-0.280687362227599
"[9, 4, 8]",-0.3929505723163228,-0.6870652812435307,-0.43170756190620585
"[7, 3, 6]",-0.32477801786767335,-0.2797274044292966,-0.5605458155611062
"[17, 11, 18]",-0.2561073415785676,-0.41538189410230936,-0.6891576025473736
"[14, 7, 10]",-0.24302532443559235,-0.30314749469763913,-0.2681750035070751
"[11, 5, 9]",-0.268405252199137,-0.30341361361180674,-0.29654069724942506
"[9, 3, 8]",-0.4091908441337829,-0.367264352342483,-0.24346849937920784
"[8, 2, 5]",-0.48059922948440553,-0.2598715000634737,-0.42435613618406953
"[6, 2, 3]",-0.6043897907687465,-0.21671912915420513,-0.5652669356945852
"[18, 10, 20]",-0.20546903106766964,-0.30005052828954293,-0.6872299445333794
"[18, 7, 18]",-0.10544094064406564,-0.15106448055563804,-0.30273339505585733
"[15, 6, 16]",-0.21684447471568705,-0.22692764806647037,-0.19447775286987273
"[12, 6, 15]",-0.1661239675061718,-0.30357892842523626,-0.2937064355104622
"[4, 5, 10]",-0.23214287704243072,-0.3535931097050248,-0.32047640668232413
"[4, 4, 7]",-0.3248845654041381,-0.2983168046718642,-0.36126958708438073
"[14, 11, 19]",-0.5298372487601464,0.11656370593877122,-0.29623399721807264
"[11, 10, 14]",-0.31806375012539834,-0.2439358180243263,-0.2138039840765652
"[8, 10, 13]",-0.05701537532931614,-0.09816015273906023,-0.04245808935938399
"[8, 8, 11]",-0.23380803544717352,-0.3197505608452069,-0.31345777068522
"[7, 7, 9]",-0.4547642141574252,-0.28412831323430937,-0.9674361283437555
"[6, 6, 7]",-0.4875276247728117,-0.3242833183311945,-0.41652851493678633
"[6, 5, 4]",-0.7094655626550483,-0.4549980217731618,-0.6255094371911758
"[20, 10, 18]",-0.4302177284606067,-0.7939984035641906,-0.22056155176608705
"[18, 7, 17]",-0.2211667008285043,-0.19504548335006053,-0.6167597667125544
"[15, 6, 17]",-0.2343215088385855,-0.1483230633646148,-0.3373381699503027
"[10, 5, 12]",-0.2884401322532777,-0.386816756670315,-0.2476519564859429
"[8, 4, 11]",-0.4920015664578623,-0.311719914813724,-0.4133386763251554
"[8, 3, 8]",-0.22102152063299288,-0.339754941774393,-0.5289954744568959
"[14, 10, 20]",-0.2507203515524198,-0.032826585138969355,-0.0428130992724578
"[10, 9, 18]",-0.00946914063807759,0.0,-0.02335626376772538
"[7, 7, 17]",0.0,0.0,0.0
"[7, 6, 14]",-0.3933808087391124,-0.18914477480240588,-0.1626030248498337
"[7, 5, 11]",-0.34855311091766816,-0.20544460724729924,-0.43817320199995524
"[15, 10, 18]",-0.4079660391941393,-0.31569000261214764,-0.581918879096492
"[12, 9, 16]",-0.22793972644222926,-0.269456802607978,-0.2572103233685148
"[10, 8, 15]",-0.2620768852160894,-0.24192232582274653,-0.592266697867173
"[10, 6, 13]",-0.2280769895150169,-0.27786595792230195,-0.30493766505435765
"[6, 5, 10]",-0.24259226802890135,-0.37784753621684963,-0.3971315299097372
"[4, 5, 7]",-0.4296748660519636,-0.2783573547176109,-0.46522477481402724
"[4, 4, 4]",-0.45903574665497715,-0.5724961060601284,-0.4392826199603247
"[19, 12, 16]",-0.24759403553250903,-0.22633942814052058,-0.17749703474468553
"[18, 10, 14]",-0.5980438290904957,-0.21458937541061796,-0.23114350584717946
"[14, 9, 13]",-0.27589261796564446,-0.28710305115216783,-0.28988004012669866
"[12, 8, 12]",-0.3805569222451658,-0.332544697746678,-0.2966036889293996
"[11, 7, 7]",-0.36914417110377495,-0.3699257877844503,-0.41935807869332953
"[9, 4, 6]",-0.6571041230735732,-0.3725289997458916,-0.6240226885248178
"[15, 10, 15]",-0.6129345568935911,-0.25976298202963677,-0.24305381231255868
"[8, 7, 10]",-0.2636408025858422,-0.44586192852002215,-0.462690213384779
"[5, 5, 9]",-0.2060396887542125,-0.30137826932320044,-0.3507535300742862
"[16, 10, 15]",-0.25829260896105616,-0.3862313792987687,-0.37551697110296145
"[14, 9, 12]",-0.2688378452138428,-0.25880590680917287,-0.32515424717336794
"[11, 8, 10]",-0.33819867970293094,-0.2757785051308263,-0.2982680199112852
"[20, 8, 16]",-0.1650366066793452,-0.09539103011291714,-0.1989272893928538
"[18, 5, 15]",-0.00211521463005101,-0.10781645548190914,-0.05169701631467986
"[16, 5, 12]",-0.16404244315766803,-0.18146109703866067,-0.4767822703918923
"[11, 4, 11]",-0.3660064650064947,-0.3981454658482284,-0.27421194330987136
"[8, 2, 10]",-0.26049941862059334,-0.2585756592985931,-0.3191259867889702
"[7, 2, 7]",-0.7015272173288836,-0.3415328285942201,-0.6214310008603269
"[18, 8, 19]",0.013171284687752902,0.0,0.0
"[18, 8, 15]",-0.09120421181686536,-0.15283954004056627,-0.5626718956286347
"[14, 8, 12]",-0.29553925014705174,-0.2917334130964848,-0.2924816131365545
"[11, 7, 10]",-0.2741932399321253,-0.7296027794597235,-0.5139727256090789
"[9, 7, 7]",-0.3681316187523404,-0.30405138008285876,-0.43538357383625176
"[8, 5, 6]",-0.4777871421163991,-0.6759299679850697,-1.117759862953268
"[4, 4, 5]",-0.5489666135564476,-0.3103775515474677,-0.6039113150681206
"[19, 10, 18]",-0.6754347967973178,-0.7249630524398956,-0.7034244088104359
"[18, 8, 16]",-0.23139121153329137,-0.34808722038144746,-0.26037406337731794
"[16, 9, 17]",-0.34943726451886353,-0.6534285930493897,-0.36465116033789774
"[15, 9, 14]",-0.3209724464220959,-0.2688840369015319,-0.22568818199223473
"[10, 7, 10]",-0.3801953883039932,-0.1989659000659073,-0.3236671661184163
"[8, 6, 8]",-0.5185128358473301,-0.4485235391667678,-1.1571312415713253
"[18, 10, 18]",-0.25470570303410384,-0.610242294877863,-0.6455439597983184
"[15, 9, 12]",-0.36790923517625,-0.2833779411319721,-0.2998187146608522
"[15, 7, 10]",-0.2658484452342528,-0.2657284474728946,-0.22766363013817031
"[12, 7, 7]",-0.21366956956227862,-0.33131219928015726,-0.8118735138251761
"[8, 6, 5]",-0.3971719447156075,-0.6411185478618043,-0.7531067773692095
"[6, 4, 4]",-0.4999000319083187,-0.44641795026617254,0.07957447203898393
"[19, 8, 20]",-0.5817751188695441,-0.6556074051347437,-0.5148377742484924
"[20, 9, 19]",-0.251617397839045,-0.6060823628169932,-0.17587836024794182
"[18, 9, 16]",-0.3774782886321303,-0.26807584208888313,-0.22274678474366358
"[17, 7, 14]",-0.24806618593673085,-0.2140752793685689,-0.2372877114792015
"[14, 6, 12]",-0.30930443544206043,-0.2908564476594214,-1.0905069878024503
"[12, 5, 10]",-0.2802538479805137,-0.292617775333649,-0.33500861387446956
"[9, 3, 9]",-0.5526699997444824,-0.44653855118952823,-0.45054677903264495
"[7, 1, 8]",-0.33715091945673836,-0.5244416751303382,-0.37709553050707556
"[17, 10, 18]",-0.3234626463549103,-0.7584812049789983,-1.149179985654544
"[16, 8, 15]",-0.3117496837654853,-0.20102783898965493,-0.45960746392472795
"[15, 7, 12]",-0.2563499868959507,-0.47905196249819737,-0.3156228255971121
"[14, 7, 7]",-0.1814903242942303,-0.21590191643728743,-0.5192748683117742
"[11, 6, 7]",-0.2509663992171401,-1.0903663185783843,-0.6415828607316544
"[9, 5, 4]",-0.3644168263890227,-0.4715226810136919,-0.4265916923112709
"[3, 5, 3]",-0.6906742799291085,-0.6271444115795375,-0.35779687542142175
"[18, 10, 19]",-0.2888170758661206,-0.24861441313029126,-0.6104170211390829
"[17, 9, 16]",-0.620591091818034,-0.23570572056991096,-0.3062100606643211
"[17, 11, 15]",-0.4218851391976125,-0.6581149371290846,-0.24622543126521565
"[15, 11, 13]",-0.25022886060324834,-0.48427621185970515,-0.22842397296250916
"[12, 11, 10]",-0.07145325524570224,-0.07808149825152665,-0.07835085821094837
"[12, 10, 7]",-0.043725079726616996,-0.09237792363789553,-0.112754808054212
"[6, 5, 6]",-0.3789717941049656,-0.5026272611972596,-0.41195248022316155
"[13, 9, 15]",-0.29029350618458466,-0.36196785822466326,-0.22979538181903278
"[9, 6, 8]",-0.3367694904749333,-0.29878205257358625,-0.4911871003013718
"[8, 4, 7]",-0.41952237794897623,-0.36964787519112097,-0.5368492148525497
"[7, 3, 5]",0.10226710667215308,-0.4736231764774953,-0.5410440317059286
"[20, 9, 18]",-0.5623918923437993,-0.18565165566076738,-0.1983365523429336
"[17, 8, 16]",-0.595051640588693,-0.4180632957715013,-0.5568817072364296
"[15, 8, 12]",-0.27613583185609836,-0.2837597823804898,-0.29136717611187213
"[12, 8, 11]",-0.4715978215160281,-0.22480176368301008,-0.3397049179529781
"[5, 4, 5]",-0.43433728217050444,-0.28151425050780227,-0.5556583639390609
"[19, 12, 17]",-0.4097421646064545,-0.18758266187748968,-0.4388475256749441
"[18, 11, 15]",-0.6095241143122933,-0.6368242510861382,-1.0860303271532232
"[17, 9, 13]",-0.24518886157278105,-0.2480811037620626,-0.26799053381204924
"[16, 8, 10]",-0.22868312976091096,-0.23177957489562678,-0.3787006254836157
"[14, 7, 8]",-0.25668471654574065,-0.23494706221925554,-0.22639740882490372
"[6, 5, 7]",-0.464780340770333,-0.49397973922760363,-0.2609261571866076
"[5, 5, 3]",-0.09365149648259277,-0.603046488322478,-0.5330236375953634
"[13, 10, 16]",-0.26667773249566085,-0.30807106982662313,-0.246376977129591
"[10, 9, 14]",-0.23348887913109198,-0.28158729546997385,-0.2878746891477345
"[8, 7, 13]",-0.16839780056477782,-0.2892340364951599,-0.2709467864025036
"[8, 7, 9]",-0.34256054700438565,-0.3080860918485079,-0.24767775398357061
"[16, 11, 18]",-0.01011469500945611,-0.4787761864929667,-0.5999874380841008
"[15, 9, 17]",-0.28613574954301807,-0.4239049388563312,-0.3182686915728047
"[14, 8, 15]",-0.30628616808851766,-0.32801179549504006,-0.2904455274066855
"[14, 7, 12]",-0.47167009439273955,-0.2921318663670255,-0.6780778256811621
"[12, 5, 11]",-0.28915127025310317,-0.3055789542604796,-0.31317895801543916
"[7, 3, 8]",-0.4048952294110837,-0.4824591068313131,-0.3859119388579446
"[6, 0, 8]",-0.07262945709730753,-0.08222225151572383,-0.16580916983103816
"[17, 12, 18]",-0.18275625554901226,-0.2968403143716198,-0.3016221714365574
"[14, 11, 17]",-0.2511560237119547,-0.22024031728456897,-0.14560934846475254
"[14, 7, 16]",-0.28410040389042285,-0.6751356105075823,-0.2672227434847996
"[13, 5, 14]",-0.25791964214210816,-0.27585120021052334,-0.24055971526456477
"[12, 3, 12]",-0.15580432530679916,-0.5311938582869501,-0.18724857968125275
"[7, 1, 7]",-0.26315012160982043,-0.8933061858525537,-0.46715678416522755
"[5, 1, 5]",-0.7388776270023603,-0.22829897824191842,-0.706238952563861
"[16, 8, 14]",-0.3009017205582931,-0.33208811896434653,-0.26683410866157253
"[16, 6, 12]",-0.16527332972419861,-0.36031311538438604,-0.5708326240481111
"[10, 4, 12]",-0.3061546196471555,-0.25152106917975725,-0.3293443664268353
"[8, 3, 11]",-0.2996518841223493,-0.2746635682432379,-0.133504686380008
"[6, 3, 9]",-0.2960066992605781,-0.41850153370486176,-0.4445217822003285
"[16, 12, 20]",-0.32945446656806904,-0.5786874888560027,-0.21043842726213569
"[16, 11, 17]",-0.2666686814552556,-0.3107646603553149,-0.2983899217935171
"[15, 11, 14]",-0.19495564341814534,-0.42523889020925465,-0.28530456071718047
"[12, 11, 11]",-0.13326571408288124,-0.1217578487268886,-0.06553496085209792
"[11, 9, 9]",-0.6140850610427064,-0.6164946762868513,-0.2870981141182286
"[9, 8, 7]",-0.3379625870459292,-0.2644407315546372,-0.17066287873055744
"[6, 8, 6]",-0.1602568739097772,-0.29585019270287016,-0.2201974865357989
"[4, 8, 3]",-0.15903644530651231,0.0,-0.36446595683616784
"[4, 6, 1]",-0.27641009660410226,-0.5,-0.03731610660378416
"[14, 11, 16]",-0.20039121385931194,-0.6113882880799527,-0.55254104868831
"[14, 10, 13]",-0.22214652542727498,-0.2550189995931078,-0.3574569915675767
"[13, 8, 11]",-0.3161963430024288,-0.33480039764073116,-0.27996757980635123
"[13, 5, 10]",-0.27421334044362444,-0.5036414013921098,-0.5069307284083492
"[10, 5, 9]",-0.3666182814055953,-0.40438417873939625,-0.6528330303817974
"[9, 5, 6]",-0.21540360279602316,-0.2625795163543683,-0.44693624570297186
"[9, 3, 4]",-0.1512118012632194,-0.4176412537476757,-1.100699460808954
"[6, 2, 4]",-0.32867455698884207,-0.8520279144843685,-0.12847868295089626
"[18, 10, 15]",-0.18382008592575436,-0.3475110944940364,-1.110263422759365
"[11, 9, 13]",-0.2780088563163542,-0.3060184888341661,-0.338767899048467
"[4, 5, 12]",-0.18993911019470183,-0.0891817662396261,-0.04208613308082022
"[2, 5, 10]",0.0,0.0,-0.14108450212731102
"[2, 3, 8]",-0.2189403155672237,-0.5001315898430404,-0.32006117319462635
"[14, 11, 18]",-0.22320833856041705,-0.26558300255273964,-0.5432481762844898
"[12, 9, 18]",-0.12339480272063721,-0.506217571259849,-0.1775936344414419
"[11, 8, 16]",-0.2615831734588262,-0.20668855529475147,-0.2804397774147734
"[11, 7, 13]",-0.2966881040318716,-1.1490142969249582,-0.3889379839421565
"[9, 6, 11]",-0.38503880873404983,-0.3347608833375685,-0.5540539451672409
"[7, 6, 9]",-0.4902282757257074,-0.3727192846034061,-0.46695720508881455
"[5, 6, 6]",-0.5975306977654258,-0.5159848113003241,-0.3515665345301623
"[4, 5, 3]",-0.6252573484656622,-0.38908433216556226,-0.44611782147524953
"[16, 8, 19]",-0.1785858264229361,-0.07679377990374506,-0.2059220500639788
"[15, 7, 17]",-0.31456324599964186,-1.093073421643821,-0.32943621949004775
"[14, 6, 14]",-0.27460894378100054,-0.2942189707465825,-0.23749120074342842
"[13, 5, 12]",-0.243806835025526,-0.40817445637660804,-0.3083337978425251
"[9, 4, 11]",-0.3191793934580286,-0.7024563648320523,-1.1354662076806856
"[7, 3, 9]",-0.17263721108660818,-0.3511120376743926,-0.6840800733105383
"[5, 2, 6]",-0.7201530427344769,-0.6868640311434278,-0.4689405257497008
"[17, 9, 20]",-0.4299970749654937,-0.6674408944043593,-0.7975633343231143
"[15, 8, 19]",-0.2019148285201648,-0.19477188187809774,-0.14692556145612545
"[12, 6, 18]",-0.07850727202162458,0.0027843338291441517,0.0
"[12, 3, 17]",0.0,0.0,0.0
"[10, 3, 15]",-0.02940585574239052,-0.045430774609489334,-0.03765450042208152
"[10, 3, 11]",-0.2795321642227338,-0.266756887811736,-1.1178515449543063
"[17, 12, 16]",-0.27834729355057053,-0.2730404629108985,-0.22591071374663196
"[15, 12, 14]",-0.23667555198049584,-0.17415918289646454,-0.18290783506658181
"[15, 10, 12]",-0.23998252594965339,-0.25552503886376793,-0.3522491050997765
"[13, 8, 10]",-0.25612880593661047,-0.3849030911743313,-0.33380817639781446
"[12, 7, 8]",-0.33252251528301713,-0.3336896127442505,-0.31695315842349403
"[11, 5, 7]",-0.4272730775083328,-0.32967229166404105,-0.33338085874523354
"[9, 4, 5]",-0.3819628468276474,-0.13478268928529907,-0.8099714144903227
"[5, 4, 3]",-0.34985254770703805,-0.6118927632652722,-0.6295744570425748
"[13, 7, 14]",-0.24562903457940227,-0.3612447866320199,-0.2895462502953269
"[13, 6, 11]",-0.32748539926788217,-0.35925489896755314,-0.534990880301307
"[12, 3, 10]",-0.20675157787000303,-0.42496121493328864,-0.16685444101057867
"[10, 3, 8]",-0.31553808917245685,-0.7711264538379825,-0.48320200239594135
"[12, 10, 18]",-0.10993539590144628,-0.16681611604995011,-0.14808301401323606
"[8, 10, 15]",-0.1460771215149674,-0.05552001277394685,-0.05806491878952953
"[8, 9, 12]",-0.13277925178645827,-0.2577469083542375,-0.03846256036341697
"[6, 5, 12]",-0.25227115231560293,-0.23970030395783612,-0.22720359935484835
"[14, 11, 14]",-0.12932536317812643,-0.2821383267113152,-0.5009806519665998
"[12, 11, 12]",-0.2665209163370252,-0.15155127246695183,-0.1521629443328072
"[11, 9, 11]",-0.3580210447979741,-0.17754478242576385,-0.33018101641514025
"[11, 9, 7]",-0.17030392516784773,-0.22960536563445436,-0.21879429900202718
"[7, 8, 4]",-0.11101744961672617,-0.024283055551629303,-0.06474392494097057
"[4, 5, 4]",-0.6921188573228136,-0.17372901251963868,-0.5961650583928266
"[11, 8, 13]",-0.31794715987274075,-0.26534837181123805,-0.7090640057956265
"[9, 6, 13]",-0.2691942809007798,-0.2733784346045409,-0.3082246010772103
"[6, 5, 11]",-0.24883100798919877,-0.31648952899583416,-0.40483791103422906
"[5, 5, 8]",-0.26200379876618907,-0.7139588905814751,-0.4594014007052504
"[3, 5, 4]",-0.43054895322444053,-0.3356504814014469,-0.33621368477801106
"[17, 10, 15]",-0.2609319531684985,-0.29448967519162716,-0.47026082827611254
"[15, 9, 13]",-0.329372191497113,-0.32012561409550866,-0.2952425512291737
"[12, 8, 13]",-0.3410702787097568,-0.2916186621438073,-0.2546211093593189
"[11, 6, 11]",-0.34866743304114967,-0.2961994720604413,-0.31165282517630677
"[7, 4, 5]",-0.3491601144188731,-0.21457105900920506,-0.6895096663872151
"[16, 11, 16]",-0.28570022879485013,-0.21379074957340477,-0.34317398849231306
"[14, 11, 9]",-0.06008535929830723,-0.03252628316533126,-0.020077883226005604
"[11, 10, 7]",-0.09458787210632143,-0.07966964080400082,-0.1999896488473494
"[7, 8, 5]",-0.2047072996989457,-0.15181278400578258,-0.20984150635393375
"[6, 6, 4]",-0.4151218838365729,-0.258940531058344,-0.47283480943875833
"[16, 12, 15]",-0.14237859629510008,-0.18913691656511694,-1.0763049530328905
"[9, 9, 14]",-0.27774762565230976,0.36486440452037905,-0.2510334708690162
"[8, 7, 12]",-0.2542897818499946,-0.27212164144898326,-0.2893786430405516
"[7, 4, 10]",-0.34919128707762986,-0.37593721637065614,-0.3266495603657284
"[6, 3, 8]",-0.7169528820053049,-0.17795558020651925,-0.3707084125972005
"[5, 1, 6]",-0.62956951682716,-0.4605099958880589,-0.367635665523952
"[15, 7, 15]",-0.2560787243390995,-0.2937507482107103,-0.298962677750946
"[11, 7, 15]",-0.24701029591224344,-0.2612636518197171,-0.17365422520257748
"[17, 8, 18]",-0.5678317824337311,0.36491716982716305,-0.6101876683471028
